,AQI,PM10,O3,SO2,PM2.5,NO2,CO,降水量,平均气压,平均两分钟风速,平均气温,平均相对湿度,日期
1819,54.0,52.0,14.0,6,38.0,33.0,1.1,0.0,1017.2,2.6,7.5,92.8,2019-12-25
1820,100.0,92.0,47.0,9,75.0,45.0,1.2,0.0,1026.6,2.4,5.9,74.8,2019-12-26
1821,95.0,105.0,47.0,10,71.0,67.0,1.2,0.0,1025.4,0.6,2.7,79.0,2019-12-27
1822,105.0,111.0,12.0,24,79.0,79.0,1.5,0.5,1020.2,1.4,4.7,84.3,2019-12-28
1823,72.0,67.0,36.0,8,52.0,52.0,1.0,1.3,1018.2,1.1,7.2,89.3,2019-12-29
1824,119.0,112.0,41.0,7,90.0,53.0,1.3,0.0,1025.8,3.5,7.0,83.8,2019-12-30
1825,97.0,108.0,29.0,10,72.0,48.0,1.1,0.0,1033.5,3.1,3.8,66.0,2019-12-31
1826,73.0,76.0,13.0,11,46.0,58.0,1.0,0.0,1026.5,1.4,5.2,64.0,2020-01-01
1827,105.0,103.0,7.0,6,79.0,48.0,0.9,0.0,1026.4,1.3,5.0,86.8,2020-01-02
1828,130.0,116.0,9.0,6,99.0,51.0,1.0,1.6,1025.9,1.0,5.8,88.8,2020-01-03
1829,142.0,135.0,6.0,7,108.0,53.0,1.3,0.2,1023.8,0.6,6.8,91.0,2020-01-04
1830,80.0,94.0,5.0,8,59.0,42.0,1.3,0.6,1018.3,1.2,8.7,96.0,2020-01-05
1831,55.0,21.0,11.0,5,12.0,44.0,1.6,0.5,1017.6,2.3,6.2,95.5,2020-01-06
1832,47.0,21.0,47.0,5,17.0,37.0,1.3,0.4,1020.3,2.6,4.4,89.3,2020-01-07
1833,54.0,47.0,42.0,8,38.0,35.0,1.1,0.3,1025.6,1.8,1.8,90.0,2020-01-08
1834,42.0,19.0,41.0,5,16.0,33.0,0.8,0.2,1022.1,1.9,1.9,96.5,2020-01-09
1835,42.0,29.0,31.0,5,29.0,32.0,0.8,0.1,1021.0,1.7,2.5,96.0,2020-01-10
1836,55.0,44.0,32.0,5,39.0,38.0,0.8,0.0,1022.6,1.0,3.3,89.8,2020-01-11
1837,84.0,80.0,28.0,6,62.0,61.0,1.2,0.0,1022.2,0.8,1.2,87.0,2020-01-12
1838,68.0,61.0,51.0,7,49.0,47.0,0.9,0.0,1020.9,1.6,3.5,80.0,2020-01-13
1839,142.0,122.0,68.0,8,108.0,39.0,1.2,0.0,1024.0,2.1,4.9,71.0,2020-01-14
1840,120.0,97.0,47.0,7,91.0,38.0,1.1,0.1,1022.2,2.3,2.3,85.8,2020-01-15
1841,82.0,58.0,41.0,5,60.0,26.0,0.8,0.2,1026.3,2.1,1.8,85.5,2020-01-16
1842,62.0,47.0,44.0,5,44.0,36.0,0.8,0.0,1027.1,0.7,1.4,85.8,2020-01-17
1843,77.0,63.0,52.0,8,56.0,48.0,1.0,0.0,1024.0,1.3,1.9,84.3,2020-01-18
1844,138.0,114.0,73.0,8,105.0,50.0,1.0,0.0,1023.6,0.9,4.6,78.8,2020-01-19
1845,120.0,116.0,72.0,11,91.0,76.0,1.4,0.0,1022.7,0.6,3.9,79.8,2020-01-20
1846,120.0,101.0,45.0,8,91.0,47.0,1.2,1.7,1020.2,1.2,5.8,88.3,2020-01-21
1847,108.0,89.0,45.0,5,81.0,30.0,1.0,1.15,1019.1,1.5,5.7,93.3,2020-01-22
1848,107.0,89.0,47.0,5,80.0,23.0,1.1,0.6,1020.9,1.8,6.6,89.5,2020-01-23
1849,40.0,37.0,65.0,5,28.0,15.0,0.5,0.45,1024.9,2.1,6.7,93.3,2020-01-24
1850,63.0,52.0,52.0,5,45.0,13.0,0.8,0.3,1026.0,2.4,5.1,92.5,2020-01-25
1851,43.0,32.0,74.0,5,30.0,10.0,0.6,0.15,1024.0,2.4,3.4,88.0,2020-01-26
1852,65.0,48.0,63.0,5,47.0,11.0,0.8,0.0,1023.0,1.5,3.6,82.8,2020-01-27
1853,77.0,60.0,80.0,5,56.0,16.0,0.7,0.0,1023.1,0.8,2.7,83.5,2020-01-28
1854,74.0,57.0,85.0,8,54.0,21.0,0.7,0.0,1023.8,1.4,3.9,80.0,2020-01-29
1855,75.0,60.0,98.0,7,55.0,28.0,0.8,0.0,1023.3,0.9,3.7,78.8,2020-01-30
1856,97.0,80.0,110.0,10,72.0,34.0,1.0,0.0,1022.4,0.8,3.7,74.3,2020-01-31
1857,89.0,74.0,94.0,11,66.0,35.0,1.0,0.0,1021.1,1.5,7.6,68.3,2020-02-01
1858,87.0,69.0,73.0,7,64.0,33.0,0.8,0.0,1022.3,0.7,9.3,75.8,2020-02-02
1859,99.0,80.0,94.0,8,74.0,31.0,1.0,0.0,1024.2,0.7,6.5,82.0,2020-02-03
1860,87.0,73.0,106.0,9,64.0,36.0,0.9,0.0,1021.6,0.5,5.7,81.5,2020-02-04
1861,128.0,103.0,93.0,9,97.0,32.0,1.3,0.0,1022.2,1.4,6.6,77.0,2020-02-05
1862,52.0,48.0,53.0,5,36.0,14.0,0.7,0.0,1022.5,3.2,5.5,92.5,2020-02-06
1863,26.0,20.0,46.0,5,18.0,12.0,0.6,0.0,1027.6,1.6,4.4,85.3,2020-02-07
1864,33.0,26.0,53.0,5,23.0,17.0,0.7,0.0,1030.0,0.4,5.9,82.5,2020-02-08
1865,45.0,35.0,81.0,6,31.0,20.0,0.8,0.0,1028.4,0.7,5.3,83.3,2020-02-09
1866,60.0,45.0,60.0,8,43.0,26.0,1.0,0.4,1021.0,1.4,8.3,84.0,2020-02-10
1867,40.0,31.0,55.0,6,28.0,17.0,0.9,0.0,1017.4,1.3,9.9,87.5,2020-02-11
1868,39.0,32.0,52.0,7,27.0,23.0,1.0,0.0,1015.6,0.7,10.3,88.3,2020-02-12
1869,35.0,31.0,49.0,9,24.0,23.0,1.2,0.0,1010.0,0.9,10.9,91.0,2020-02-13
1870,43.0,36.0,46.0,7,30.0,18.0,1.2,0.6,1010.0,2.5,14.3,89.8,2020-02-14
1871,27.0,25.0,54.0,5,13.0,10.0,0.8,0.4,1025.5,1.55,3.1,89.8,2020-02-15
1872,39.0,22.0,78.0,6,11.0,13.0,0.6,0.2,1030.1,0.6,1.8,77.8,2020-02-16
1873,44.0,23.0,88.0,6,14.0,17.0,0.6,0.0,1031.2,0.5,3.7,73.0,2020-02-17
1874,52.0,26.0,102.0,8,22.0,23.0,0.7,0.0,1027.5,1.0,5.3,71.5,2020-02-18
1875,43.0,34.0,86.0,12,30.0,22.0,0.8,0.0,1022.3,0.9,9.7,63.8,2020-02-19
1876,58.0,48.0,98.0,10,41.0,29.0,1.0,0.0,1024.2,0.9,7.5,77.3,2020-02-20
1877,69.0,53.0,81.0,7,50.0,20.0,0.9,0.3,1027.2,1.3,11.3,74.8,2020-02-21
1878,60.0,57.0,104.0,9,43.0,20.0,1.0,0.0,1028.6,0.8,10.0,82.0,2020-02-22
1879,60.0,69.0,101.0,13,35.0,23.0,1.0,0.0,1021.6,1.7,14.8,59.3,2020-02-23
1880,58.0,57.0,103.0,12,41.0,18.0,1.0,0.0,1012.1,1.7,18.7,67.8,2020-02-24
1881,100.0,89.0,100.0,7,75.0,21.0,1.2,0.1,1013.5,1.6,17.2,79.5,2020-02-25
1882,62.0,54.0,62.0,6,44.0,15.0,1.2,0.05,1020.3,3.0,12.3,86.3,2020-02-26
1883,46.0,45.0,57.0,6,32.0,17.0,0.9,0.0,1020.9,2.8,10.2,86.8,2020-02-27
1884,20.0,12.0,39.0,5,9.0,16.0,0.8,0.0,1017.8,1.9,6.2,96.5,2020-02-28
1885,40.0,17.0,80.0,6,17.0,19.0,1.0,0.0,1015.0,1.2,8.1,88.8,2020-02-29
1886,40.0,38.0,80.0,5,28.0,14.0,0.9,0.0,1019.5,2.2,8.9,82.5,2020-03-01
1887,38.0,36.0,67.0,6,26.0,15.0,0.9,1.0,1021.8,2.4,8.6,76.5,2020-03-02
1888,33.0,27.0,58.0,6,23.0,18.0,0.8,0.3,1022.1,0.6,6.9,87.3,2020-03-03
1889,50.0,40.0,100.0,8,33.0,22.0,1.0,0.0,1023.5,0.7,9.5,77.8,2020-03-04
1890,70.0,60.0,118.0,10,51.0,21.0,0.9,0.0,1020.7,0.4,9.6,79.0,2020-03-05
1891,58.0,48.0,72.0,9,41.0,18.0,0.9,0.0,1013.3,1.2,11.9,80.0,2020-03-06
1892,54.0,42.0,104.0,9,34.0,20.0,1.1,0.0,1012.2,0.3,14.0,77.5,2020-03-07
1893,39.0,32.0,68.0,8,27.0,20.0,1.2,0.0,1006.4,1.4,15.5,82.5,2020-03-08
1894,62.0,50.0,88.0,6,44.0,15.0,1.0,0.0,1010.9,1.1,12.5,84.0,2020-03-09
1895,51.0,52.0,97.0,6,32.0,19.0,0.9,0.0,1019.1,0.8,10.1,79.0,2020-03-10
1896,60.0,70.0,105.0,12,38.0,27.0,1.1,0.0,1016.6,0.6,12.4,74.5,2020-03-11
1897,67.0,63.0,72.0,17,48.0,31.0,1.3,0.2,1013.2,0.5,11.8,85.5,2020-03-12
1898,78.0,85.0,79.0,7,57.0,25.0,1.1,0.0,1020.6,2.6,11.5,80.0,2020-03-13
1899,65.0,78.0,109.0,7,47.0,19.0,0.9,0.0,1022.3,1.6,11.5,72.3,2020-03-14
1900,66.0,82.0,118.0,8,29.0,26.0,0.7,0.0,1018.4,0.3,13.1,69.3,2020-03-15
1901,68.0,86.0,96.0,12,45.0,32.0,1.1,0.0,1017.6,1.3,15.1,65.8,2020-03-16
1902,75.0,79.0,130.0,11,49.0,29.0,1.0,0.0,1016.7,1.0,14.6,73.0,2020-03-17
1903,63.0,73.0,115.0,10,45.0,22.0,0.9,0.0,1012.5,1.3,16.7,68.8,2020-03-18
1904,74.0,71.0,128.0,9,33.0,26.0,0.9,0.0,1012.7,0.9,15.1,76.5,2020-03-19
1905,80.0,88.0,135.0,14,32.0,24.0,1.0,0.0,1009.8,1.4,17.4,62.3,2020-03-20
1906,63.0,65.0,70.0,16,45.0,30.0,1.4,0.0,1005.3,2.1,19.3,76.3,2020-03-21
1907,78.0,86.0,108.0,8,57.0,16.0,1.1,1.5,1011.0,3.3,19.1,78.3,2020-03-22
1908,80.0,74.0,136.0,11,44.0,24.0,1.1,0.0,1014.0,1.2,17.9,74.0,2020-03-23
1909,54.0,57.0,86.0,14,37.0,24.0,1.1,0.0,1011.7,1.2,18.6,76.0,2020-03-24
1910,43.0,42.0,59.0,10,30.0,22.0,1.1,0.016666667,1005.8,2.6,19.5,89.5,2020-03-25
1911,40.0,36.0,80.0,9,24.0,20.0,1.0,0.033333333,1006.2,2.0,20.6,87.0,2020-03-26
1912,28.0,16.0,56.0,5,8.0,15.0,0.6,0.05,1018.9,2.4,8.6,88.5,2020-03-27
1913,39.0,15.0,77.0,7,11.0,17.0,0.7,0.066666667,1022.7,2.8,7.2,82.5,2020-03-28
1914,33.0,13.0,65.0,6,10.0,16.0,0.6,0.083333333,1017.6,2.1,7.3,92.3,2020-03-29
1915,34.0,19.0,67.0,6,15.0,17.0,0.6,0.1,1017.0,1.5,8.9,77.8,2020-03-30
1916,36.0,31.0,53.0,6,25.0,23.0,0.6,0.0,1015.7,1.0,9.4,84.0,2020-03-31
1917,44.0,34.0,88.0,7,26.0,26.0,0.8,0.0,1018.3,1.2,10.9,83.5,2020-04-01
1918,55.0,44.0,87.0,7,39.0,22.0,0.8,0.0,1018.9,1.7,13.8,81.5,2020-04-02
1919,63.0,67.0,95.0,8,45.0,25.0,0.7,0.0,1020.5,2.1,14.2,68.5,2020-04-03
1920,75.0,67.0,129.0,8,45.0,30.0,0.8,0.0,1021.3,0.8,14.0,77.0,2020-04-04
1921,98.0,75.0,157.0,9,49.0,30.0,0.8,0.0,1020.9,1.0,15.8,68.5,2020-04-05
1922,72.0,64.0,126.0,12,29.0,33.0,0.8,0.0,1017.1,0.7,16.1,65.8,2020-04-06
1923,87.0,65.0,144.0,11,40.0,43.0,0.9,0.0,1015.3,0.4,15.7,73.0,2020-04-07
1924,83.0,62.0,139.0,10,35.0,54.0,0.8,0.0,1014.4,0.4,16.1,73.5,2020-04-08
1925,100.0,65.0,160.0,9,36.0,55.0,0.8,0.0,1014.1,0.6,17.3,70.3,2020-04-09
1926,65.0,69.0,61.0,7,47.0,23.0,0.7,0.0,1016.2,2.05,14.3,77.8,2020-04-10
1927,43.0,24.0,85.0,5,18.0,18.0,0.5,0.0,1022.5,3.5,9.1,84.0,2020-04-11
1928,70.0,43.0,124.0,8,32.0,28.0,0.6,0.0,1021.8,1.7,13.1,70.5,2020-04-12
1929,72.0,47.0,126.0,8,28.0,46.0,0.6,0.0,1018.6,1.0,14.8,66.0,2020-04-13
1930,74.0,53.0,128.0,13,26.0,44.0,0.7,0.0,1012.2,1.7,17.3,58.3,2020-04-14
1931,76.0,51.0,131.0,15,28.0,42.0,0.7,0.0,1008.5,1.7,18.1,67.8,2020-04-15
1932,83.0,72.0,139.0,17,43.0,38.0,0.9,0.0,1005.3,1.5,23.3,63.0,2020-04-16
1933,75.0,100.0,112.0,11,34.0,21.0,0.6,0.0,1010.8,2.6,22.7,74.0,2020-04-17
1934,53.0,55.0,89.0,6,35.0,22.0,0.8,0.025,1012.1,1.6,15.4,85.0,2020-04-18
1935,82.0,27.0,138.0,5,21.0,20.0,0.7,0.05,1013.1,1.8,14.7,82.3,2020-04-19
1936,57.0,49.0,76.0,7,40.0,44.0,1.0,0.075,1013.9,0.7,14.2,95.3,2020-04-20
1937,47.0,47.0,66.0,8,29.0,30.0,0.7,0.1,1016.6,0.9,14.6,78.8,2020-04-21
1938,70.0,62.0,124.0,11,34.0,40.0,0.8,0.0,1018.8,1.0,17.0,68.0,2020-04-22
1939,70.0,74.0,123.0,10,40.0,41.0,0.7,0.0,1019.7,0.8,16.9,70.0,2020-04-23
1940,67.0,52.0,120.0,9,25.0,36.0,0.5,0.0,1018.5,1.4,17.8,63.5,2020-04-24
1941,72.0,49.0,126.0,8,23.0,35.0,0.5,0.0,1014.2,2.3,20.3,58.3,2020-04-25
1942,74.0,58.0,128.0,9,29.0,47.0,0.5,0.0,1013.7,1.4,20.7,67.8,2020-04-26
1943,83.0,66.0,139.0,9,30.0,42.0,0.6,0.0,1015.5,2.2,20.8,62.3,2020-04-27
1944,96.0,64.0,155.0,12,30.0,45.0,0.8,0.0,1016.5,1.2,18.4,60.3,2020-04-28
1945,110.0,89.0,170.0,15,41.0,65.0,0.9,0.0,1010.2,1.1,22.5,66.3,2020-04-29
1946,67.0,80.0,120.0,10,46.0,42.0,0.9,2.6,1008.4,1.7,24.4,65.3,2020-04-30
1947,89.0,66.0,146.0,8,51.0,26.0,0.9,1.4,1005.2,1.0,24.4,78.8,2020-05-01
1948,78.0,70.0,133.0,7,41.0,33.0,0.8,0.0,1001.7,1.6,25.7,75.5,2020-05-02
1949,87.0,58.0,144.0,7,35.0,36.0,0.7,0.0,1001.9,2.2,27.4,70.0,2020-05-03
1950,75.0,79.0,129.0,8,40.0,48.0,0.9,0.0,1002.5,1.1,28.1,71.8,2020-05-04
1951,46.0,41.0,91.0,5,29.0,14.0,0.7,0.0,1004.1,2.1,21.3,84.5,2020-05-05
1952,51.0,51.0,77.0,8,29.0,27.0,1.1,0.0,1005.7,1.1,21.7,81.3,2020-05-06
1953,51.0,52.0,94.0,8,35.0,30.0,1.3,1.3,1002.2,0.3,23.3,84.8,2020-05-07
1954,40.0,28.0,79.0,5,16.0,20.0,1.0,0.85,1002.2,2.6,21.4,87.8,2020-05-08
1955,47.0,27.0,93.0,6,17.0,15.0,0.7,0.4,1007.0,1.9,19.8,74.8,2020-05-09
1956,69.0,31.0,122.0,6,15.0,27.0,0.6,0.0,1010.9,1.2,20.0,74.5,2020-05-10
1957,82.0,81.0,138.0,9,26.0,47.0,0.6,0.0,1011.4,1.3,20.8,71.8,2020-05-11
1958,86.0,82.0,143.0,9,30.0,50.0,0.5,0.0,1011.1,1.4,20.6,62.0,2020-05-12
1959,102.0,104.0,162.0,14,47.0,55.0,0.9,0.0,1008.3,1.5,23.0,64.5,2020-05-13
1960,75.0,66.0,73.0,8,55.0,38.0,1.0,0.0,1003.8,0.8,19.9,92.0,2020-05-14
1961,73.0,74.0,105.0,7,53.0,46.0,1.1,0.0,1003.2,0.7,19.8,91.3,2020-05-15
1962,80.0,45.0,136.0,6,27.0,40.0,0.9,0.0,1003.8,0.9,22.9,85.0,2020-05-16
1963,80.0,52.0,136.0,6,34.0,36.0,0.8,0.0,1001.0,1.4,24.0,86.0,2020-05-17
1964,69.0,79.0,122.0,7,27.0,29.0,0.6,0.0,1002.4,3.1,23.6,59.5,2020-05-18
1965,121.0,79.0,183.0,13,31.0,43.0,0.8,0.0,1004.3,1.3,22.8,53.5,2020-05-19
1966,69.0,87.0,121.0,15,43.0,48.0,0.9,0.3,1003.6,0.7,23.4,64.3,2020-05-20
1967,51.0,51.0,99.0,8,31.0,35.0,0.8,0.6,1005.0,1.5,22.1,77.3,2020-05-21
1968,100.0,64.0,160.0,8,33.0,57.0,0.8,0.0,1003.8,0.5,23.6,77.8,2020-05-22
1969,127.0,73.0,189.0,7,4.0,54.0,0.7,0.0,1003.9,0.9,25.8,74.0,2020-05-23
1970,120.0,94.0,182.0,8,47.0,47.0,0.8,0.0,1007.1,2.0,26.0,63.0,2020-05-24
1971,51.0,51.0,95.0,6,35.0,25.0,0.7,0.35,1009.6,1.4,20.1,89.8,2020-05-25
1972,90.0,43.0,147.0,6,31.0,28.0,0.6,0.7,1007.9,0.5,22.9,80.5,2020-05-26
1973,115.0,59.0,176.0,8,3.0,34.0,0.6,0.0,1008.1,1.0,26.0,68.0,2020-05-27
1974,83.0,78.0,139.0,8,42.0,36.0,0.7,0.0,1007.6,1.2,25.6,77.8,2020-05-28
1975,60.0,65.0,93.0,7,43.0,36.0,1.0,0.0,1006.2,1.4,22.2,89.0,2020-05-29
1976,66.0,39.0,119.0,7,26.0,25.0,0.7,0.0,1006.3,1.2,23.9,82.8,2020-05-30
1977,70.0,56.0,124.0,8,33.0,45.0,0.9,0.0,1007.4,1.0,25.0,82.3,2020-05-31
1978,100.0,59.0,160.0,8,36.0,35.0,0.9,0.0,1005.8,0.8,26.6,76.3,2020-06-01
1979,60.0,44.0,111.0,5,29.0,24.0,0.8,0.4,1003.2,1.3,27.0,83.3,2020-06-02
1980,88.0,40.0,145.0,6,23.0,27.0,0.7,0.2,1001.4,1.0,26.2,80.5,2020-06-03
1981,67.0,36.0,120.0,6,23.0,21.0,0.6,0.0,1000.5,0.8,27.1,78.8,2020-06-04
1982,76.0,42.0,131.0,6,21.0,26.0,0.7,0.0,1000.2,1.0,28.0,78.0,2020-06-05
1983,84.0,36.0,140.0,8,18.0,24.0,0.8,0.0,1002.2,1.4,27.6,73.3,2020-06-06
1984,80.0,41.0,135.0,9,22.0,20.0,0.8,0.0,1002.0,2.1,27.9,70.3,2020-06-07
1985,93.0,44.0,151.0,8,20.0,19.0,0.7,0.0,1001.1,2.3,29.5,67.0,2020-06-08
1986,51.0,37.0,101.0,7,21.0,22.0,0.9,0.0,1002.3,1.9,27.4,85.8,2020-06-09
1987,45.0,35.0,89.0,5,26.0,21.0,0.7,0.0,1002.7,1.8,25.8,90.0,2020-06-10
1988,57.0,33.0,108.0,5,23.0,23.0,0.7,0.0,1001.2,1.3,27.3,86.5,2020-06-11
1989,49.0,32.0,97.0,5,16.0,28.0,0.7,0.0,997.7,1.5,28.5,84.0,2020-06-12
1990,33.0,18.0,53.0,4,14.0,26.0,0.7,0.0,1000.6,1.2,26.1,96.3,2020-06-13
1991,34.0,19.0,51.0,4,15.0,27.0,0.9,0.0,1005.0,1.1,25.8,96.8,2020-06-14
1992,63.0,33.0,115.0,4,24.0,25.0,0.9,0.0,1003.5,0.9,28.7,87.0,2020-06-15
1993,53.0,29.0,103.0,5,16.0,23.0,0.8,0.4,999.6,1.8,30.7,77.8,2020-06-16
1994,49.0,24.0,98.0,5,12.0,17.0,0.6,0.0,997.5,3.3,30.0,71.8,2020-06-17
1995,41.0,12.0,81.0,5,9.0,23.0,0.8,0.0,1003.1,0.7,21.6,94.3,2020-06-18
1996,60.0,34.0,111.0,5,24.0,29.0,0.9,0.0,1005.2,1.1,24.2,87.0,2020-06-19
1997,38.0,20.0,75.0,5,15.0,23.0,0.8,0.0,1003.8,1.6,22.6,93.5,2020-06-20
1998,30.0,14.0,52.0,5,12.0,24.0,0.9,0.0,999.8,1.3,22.1,96.5,2020-06-21
1999,43.0,19.0,25.0,5,15.0,34.0,0.9,0.0,1000.0,0.8,22.5,99.0,2020-06-22
2000,35.0,18.0,60.0,5,14.0,28.0,0.8,0.0,1001.0,0.6,23.7,94.3,2020-06-23
2001,95.0,36.0,153.0,5,26.0,41.0,0.8,0.0,1000.9,0.9,25.8,86.8,2020-06-24
2002,126.0,55.0,188.0,6,35.0,38.0,1.0,0.0,1000.5,0.6,27.0,85.5,2020-06-25
2003,68.0,29.0,121.0,6,19.0,23.0,0.8,0.0,999.8,1.7,27.3,85.3,2020-06-26
2004,38.0,23.0,59.0,5,14.0,30.0,0.6,0.2,999.5,1.7,27.9,88.5,2020-06-27
2005,35.0,28.0,39.0,5,17.0,28.0,0.8,0.133333333,997.3,1.8,26.4,94.0,2020-06-28
2006,37.0,14.0,73.0,5,11.0,26.0,0.6,0.066666667,999.0,0.7,25.3,92.5,2020-06-29
2007,92.0,27.0,150.0,5,19.0,38.0,0.7,0.0,999.4,0.6,27.8,85.0,2020-06-30
2008,90.0,46.0,147.0,6,30.0,31.0,0.8,0.0,1001.0,1.2,29.1,80.3,2020-07-01
2009,43.0,35.0,85.0,6,27.0,27.0,1.0,1.05,1000.8,2.0,24.7,92.3,2020-07-02
2010,77.0,22.0,132.0,5,15.0,26.0,0.7,2.1,1003.4,0.7,26.0,87.5,2020-07-03
2011,44.0,20.0,87.0,5,14.0,30.0,0.8,1.75,1003.9,1.0,23.9,96.0,2020-07-04
2012,34.0,13.0,43.0,5,11.0,27.0,0.9,1.4,998.5,0.9,25.7,95.8,2020-07-05
2013,35.0,9.0,69.0,5,7.0,22.0,0.6,1.05,997.5,1.0,24.9,95.3,2020-07-06
2014,47.0,13.0,93.0,5,9.0,20.0,0.6,0.7,1001.2,3.0,23.3,96.5,2020-07-07
2015,35.0,12.0,70.0,5,11.0,22.0,0.8,0.35,999.0,1.3,25.2,93.8,2020-07-08
2016,100.0,36.0,159.0,5,28.0,32.0,0.9,0.0,996.7,0.4,27.2,88.3,2020-07-09
2017,88.0,54.0,145.0,6,39.0,31.0,1.0,0.02,997.5,1.9,27.8,86.8,2020-07-10
2018,29.0,28.0,58.0,6,18.0,21.0,0.8,0.04,996.5,2.5,27.5,91.0,2020-07-11
2019,32.0,17.0,64.0,5,9.0,17.0,0.5,0.06,999.6,2.1,26.8,85.5,2020-07-12
2020,49.0,17.0,98.0,5,12.0,18.0,0.5,0.08,1004.6,1.0,24.0,90.0,2020-07-13
2021,72.0,31.0,126.0,7,18.0,28.0,0.8,0.1,1004.1,1.0,25.7,82.0,2020-07-14
2022,28.0,18.0,55.0,5,12.0,21.0,0.6,0.35,1002.1,1.6,24.7,90.0,2020-07-15
2023,38.0,35.0,48.0,6,22.0,30.0,0.9,0.6,1001.2,1.0,24.5,94.8,2020-07-16
2024,65.0,54.0,117.0,7,35.0,39.0,1.2,0.0,999.6,0.7,26.9,89.3,2020-07-17
2025,38.0,38.0,55.0,5,24.0,21.0,0.8,0.0,998.2,2.2,25.5,93.8,2020-07-18
2026,56.0,24.0,107.0,5,20.0,17.0,0.6,0.0,1000.5,1.5,22.7,96.3,2020-07-19
2027,120.0,67.0,181.0,6,53.0,29.0,0.8,0.0,1005.5,0.3,25.0,89.8,2020-07-20
2028,53.0,56.0,103.0,8,36.0,30.0,1.0,0.0,1005.5,1.5,26.5,87.5,2020-07-21
2029,61.0,40.0,113.0,6,24.0,20.0,0.7,0.0,1001.1,3.1,30.5,75.3,2020-07-22
2030,74.0,40.0,128.0,6,23.0,25.0,0.6,0.0,1002.3,1.3,31.0,72.5,2020-07-23
2031,87.0,47.0,144.0,8,29.0,22.0,1.0,0.0,1004.2,2.1,28.5,80.0,2020-07-24
2032,87.0,45.0,144.0,7,25.0,27.0,1.0,0.0,1003.8,1.8,26.9,81.5,2020-07-25
2033,33.0,31.0,46.0,6,17.0,26.0,0.7,0.0,1001.7,1.1,25.6,92.8,2020-07-26
2034,35.0,17.0,70.0,5,11.0,27.0,0.8,0.0,1001.6,0.9,24.6,95.8,2020-07-27
2035,51.0,26.0,101.0,5,17.0,27.0,0.8,0.0,1003.6,0.9,27.1,87.0,2020-07-28
2036,100.0,40.0,159.0,6,24.0,30.0,0.9,0.0,1005.0,1.5,28.3,83.0,2020-07-29
2037,48.0,44.0,96.0,6,28.0,29.0,1.0,1.3,1005.3,0.8,29.1,85.3,2020-07-30
2038,76.0,41.0,131.0,6,23.0,26.0,0.8,0.0,1004.5,1.1,30.2,79.8,2020-07-31
2039,72.0,46.0,126.0,31,21.0,7.0,0.8,0.0,1003.3,1.1,30.6,78.3,2020-08-01
2040,56.0,40.0,107.0,27,19.0,6.0,0.6,0.0,1001.6,1.4,31.2,77.8,2020-08-02
2041,50.0,37.0,100.0,28,15.0,5.0,0.5,0.0,1000.4,0.8,31.5,75.8,2020-08-03
2042,105.0,62.0,165.0,43,34.0,7.0,0.9,0.0,999.1,0.6,31.4,80.0,2020-08-04
2043,70.0,65.0,124.0,39,32.0,5.0,0.7,0.0,1000.9,1.4,31.6,77.0,2020-08-05
2044,41.0,24.0,81.0,17,10.0,5.0,0.5,0.0,1002.2,2.1,31.8,72.3,2020-08-06
2045,37.0,25.0,73.0,18,8.0,5.0,0.4,0.0,999.9,3.8,32.4,64.5,2020-08-07
2046,44.0,31.0,88.0,20,14.0,6.0,0.5,0.0,997.2,2.7,31.7,69.0,2020-08-08
2047,54.0,25.0,104.0,19,16.0,4.0,0.6,1.9,996.2,1.7,30.0,84.0,2020-08-09
2048,47.0,21.0,94.0,20,10.0,4.0,0.6,2.166666667,997.3,1.7,29.2,85.8,2020-08-10
2049,60.0,38.0,112.0,25,22.0,6.0,0.9,2.433333333,1000.5,0.9,29.2,86.5,2020-08-11
2050,40.0,37.0,79.0,20,19.0,5.0,0.7,2.7,1002.4,2.5,30.5,81.3,2020-08-12
2051,47.0,24.0,93.0,19,10.0,6.0,0.5,0.0,1002.9,2.9,31.7,67.0,2020-08-13
2052,43.0,22.0,85.0,20,8.0,6.0,0.5,0.0,1002.2,2.7,31.6,67.5,2020-08-14
2053,53.0,28.0,103.0,20,11.0,6.0,0.5,0.0,1001.4,1.6,31.9,66.8,2020-08-15
2054,62.0,35.0,114.0,23,12.0,6.0,0.5,0.0,1002.9,2.1,31.3,65.5,2020-08-16
2055,64.0,39.0,116.0,34,18.0,8.0,0.7,0.0,1005.1,1.5,30.5,73.8,2020-08-17
2056,93.0,50.0,151.0,36,26.0,11.0,0.9,0.0,1005.0,0.6,31.1,72.5,2020-08-18
2057,59.0,58.0,110.0,32,28.0,7.0,0.7,0.0,1005.0,0.8,30.9,77.5,2020-08-19
2058,56.0,38.0,107.0,24,20.0,7.0,0.9,0.3,1006.9,1.8,26.7,87.8,2020-08-20
2059,55.0,24.0,105.0,17,15.0,6.0,0.8,0.6,1008.1,2.0,27.4,85.0,2020-08-21
2060,111.0,46.0,172.0,28,28.0,6.0,0.9,0.0,1006.7,1.0,28.4,85.3,2020-08-22
2061,84.0,47.0,140.0,26,26.0,7.0,0.7,0.0,1002.5,1.9,30.5,75.3,2020-08-23
2062,71.0,43.0,125.0,23,24.0,6.0,0.5,0.0,998.9,2.0,31.3,74.0,2020-08-24
